addr_full,brand,brand_wikidata,city,country,email,extras,facebook,housenumber,image,lat,located_in,located_in_wikidata,lon,name,nsi_id,opening_hours,phone,postcode,ref,state,street,street_address,twitter,website
,Hermes,Q843887,Jamaica,US,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,40.641311,,,-73.778139,Hermès,hermes-3937bd,,+1 718-215-1364 ext. 233,11434,JFLUAL4Q,,,,,https://www.hermes.com/uk/en/find-store/united-states/jamaica/hermes-new-york-jfk-international-airport-terminal-1-JFLUAL4Q/
,Hermes,Q843887,KUNMING,CN,service.china@hermes.com,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,25.062359,,,102.723981,Hermès,hermes-3937bd,,+86 871 6315 9800,"650021,",JKFJBD3D,,,,,https://www.hermes.com/uk/en/find-store/china/kunming/kunming-gingko-center-store-JKFJBD3D/
,Hermes,Q843887,Manchester,GB,magasin.manchester_selfridges@hermes.com,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,53.483948,,,-2.243707,Hermès,hermes-3937bd,,+44 161 838 0668,M3 1BD,JT6RJZGU,,,,,https://www.hermes.com/uk/en/find-store/great-britain/manchester/hermes-manchester-selfridges-JT6RJZGU/
,Hermes,Q843887,SHANGHAI,CN,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,31.15497,,,121.48189,Hermès,hermes-3937bd,,+86 21 5886 8980,200041,JUCU8I8Z,,,,,https://www.hermes.com/uk/en/find-store/china/shanghai/shanghai-taikoo-li-qiantan-store-JUCU8I8Z/
,Hermes,Q843887,Tokyo,JP,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,35.691802,,,139.70521,Hermès,hermes-3937bd,,+81 3-3352-1111,160-0022,K0BOULMK,,,,,https://www.hermes.com/uk/en/find-store/japan/tokyo/hermes-shinjuku-isetan-K0BOULMK/
,Hermes,Q843887,Cotai,MO,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,22.147935,,,113.570116,Hermès,hermes-3937bd,,+853 2877 6029,,K37RORTL,,,,,https://www.hermes.com/uk/en/find-store/macau/cotai/hermes-wynn-palace-K37RORTL/
,Hermes,Q843887,Moscow,RU,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,55.73146,,,37.486649,Hermès,hermes-3937bd,,+7 499 550-33-22,121108,K7922ECL,,,,,https://www.hermes.com/uk/en/find-store/russia/moscow/hermes-moscow-vremena-goda-K7922ECL/
,Hermes,Q843887,Frankfurt,DE,magasin.francfort@hermes.com,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,50.113946,,,8.67374,Hermès,hermes-3937bd,,+49 69 2980283,60313,KC0X7JN0,,,,,https://www.hermes.com/uk/en/find-store/germany/frankfurt/hermes-frankfurt-goethestrasse-KC0X7JN0/
,Hermes,Q843887,Saint Barthélémy,Caribbean,stbarth@hermes.com,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,17.8986,,,-62.849985,Hermès,hermes-3937bd,,+590 590 27 66 15,97133 ,KJMLA2JV,,,,,https://www.hermes.com/uk/en/find-store/caribbean/saint-barthelemy/hermes-saint-barthelemy-KJMLA2JV/
,Hermes,Q843887,Seoul,KR,magasin.sseoul@hermes.com,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,37.557945,,,127.007634,Hermès,hermes-3937bd,,+82 2-2230-3644,04605,KLVBKTPF,,,,,https://www.hermes.com/uk/en/find-store/south-korea/seoul/hermes-seoul-shilla-hotel-duty-free-store-KLVBKTPF/
,Hermes,Q843887,New York,US,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,40.739244,,,-74.00656,Hermès,hermes-3937bd,,+1 212-257-1600,10014,KMPOKVFU,,,,,https://www.hermes.com/uk/en/find-store/united-states/new-york/hermes-meatpacking-KMPOKVFU/
,Hermes,Q843887,Aichi,JP,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,35.1713,,,136.88265,Hermès,hermes-3937bd,,+81 52-566-1101,450-6001,KQFQKBNX,,,,,https://www.hermes.com/uk/en/find-store/japan/aichi/hermes-nagoya-jr-takashimaya-KQFQKBNX/
,Hermes,Q843887,Los Angeles,US,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,33.94397,,,-118.40831,Hermès,hermes-3937bd,,+1 310-783-6762,CA 90045,KRHTZS72,,,,,https://www.hermes.com/uk/en/find-store/united-states/los-angeles/hermes-los-angeles-international-airport-KRHTZS72/
,Hermes,Q843887,Kuala Lumpur,MY,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,2.754483,,,101.701136,Hermès,hermes-3937bd,,+60 3-8776 1188,64000,KRSAW8I5,,,,,https://www.hermes.com/uk/en/find-store/malaysia/kuala-lumpur/hermes-kuala-lumpur-international-airport-KRSAW8I5/
,Hermes,Q843887,Nantes,FR,hermes.nantes@orange.fr,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,47.213604,,,-1.559819,Hermès,hermes-3937bd,,+33 2 40 12 12 06,44000,KXX6LNV3,,,,,https://www.hermes.com/uk/en/find-store/france/nantes/hermes-nantes-KXX6LNV3/
,Hermes,Q843887,Sao Paulo,BR,Magasin.CIDADEJARDIM@sa.hermes.com,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,-23.564663,,,-46.705519,Hermès,hermes-3937bd,,+55 11 3552-4500,05502-001,KYA7S5N7,,,,,https://www.hermes.com/uk/en/find-store/brazil/sao-paulo/hermes-cidade-jardim-KYA7S5N7/
,Hermes,Q843887,Megève,FR,v.evrard@wanadoo.fr,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,45.856769,,,6.618019,Hermès,hermes-3937bd,,+33 4 50 21 02 90,,L3RLXMSI,,,,,https://www.hermes.com/uk/en/find-store/france/megeve/hermes-megeve-L3RLXMSI/
,Hermes,Q843887,Osaka,JP,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,34.702819,,,135.498532,Hermès,hermes-3937bd,,+81 6-6361-1381,530-8350,LALOZND4,,,,,https://www.hermes.com/uk/en/find-store/japan/osaka/hermes-umeda-hankyu-LALOZND4/
,Hermes,Q843887,Geneva,CH,geneve@hermes.ch,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,46.203817,,,6.149731,Hermès,hermes-3937bd,,+41 22 819 07 19,1204,LKQV1QB8,,,,,https://www.hermes.com/uk/en/find-store/switzerland/geneva/hermes-geneva-LKQV1QB8/
,Hermes,Q843887,Tainan,"Taiwan, China",tainan.misukoshi@hermes.com,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,22.986743,,,120.197829,Hermès,hermes-3937bd,,+886 6 303 0381,702,LMSR2G6A,,,,,https://www.hermes.com/uk/en/find-store/taiwan-china/tainan/hermes-tainan-LMSR2G6A/
,Hermes,Q843887,Istanbul,TR,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,40.997644,,,29.073161,Hermès,hermes-3937bd,,+90 216 515 45 88,34700,LQYFF9KF,,,,,https://www.hermes.com/uk/en/find-store/turkey/istanbul/hermes-emaar-istanbul-LQYFF9KF/
,Hermes,Q843887,Munich,DE,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,48.353979,,,11.78156,Hermès,hermes-3937bd,,+49 89 97584444,85356,LUWDXQC5,,,,,https://www.hermes.com/uk/en/find-store/germany/munich/hermes-munich-international-airport-t2-level-4-LUWDXQC5/
,Hermes,Q843887,Montpellier,FR,hermes-montpellier@wanadoo.fr,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,43.609331,,,3.879114,Hermès,hermes-3937bd,,+33 4 67 60 51 61,34000,LXRHDEML,,,,,https://www.hermes.com/uk/en/find-store/france/montpellier/hermes-montpellier-LXRHDEML/
,Hermes,Q843887,Roissy-en-France,FR,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,49.004961,,,2.580485,Hermès,hermes-3937bd,,+33 1 74 37 14 95,95700,LYOB2GKA,,,,,https://www.hermes.com/uk/en/find-store/france/roissy-en-france/hermes-paris-roissy-cdg-airport-terminal-2e-gate-m-LYOB2GKA/
,Hermes,Q843887,Fiumicino,IT,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,41.77004,,,12.258998,Hermès,hermes-3937bd,,+39 06 6595 56026,00054,M477B9AR,,,,,https://www.hermes.com/uk/en/find-store/italy/fiumicino/hermes-rome-fiumicino-airport-terminal-3-M477B9AR/
,Hermes,Q843887,Nice,FR,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,43.663791,,,7.212856,Hermès,hermes-3937bd,,+33 4 83 76 26 16,06281,M52NT8BK,,,,,https://www.hermes.com/uk/en/find-store/france/nice/hermes-nice-cote-d-azur-airport-terminal-2-M52NT8BK/
,Hermes,Q843887,Taipei,"Taiwan, China",,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,25.077401,,,121.232001,Hermès,hermes-3937bd,,+886 3 398 3497,33758,MLZYEFKR,,,,,https://www.hermes.com/uk/en/find-store/taiwan-china/taipei/hermes-taipei-taoyuan-international-airport-t1-south-MLZYEFKR/
,Hermes,Q843887,CHONGQING,CN,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,29.518082,,,106.517972,Hermès,hermes-3937bd,,+86 23 6888 0650,"400050,",MPLEKZJB,,,,,https://www.hermes.com/uk/en/find-store/china/chongqing/chongqing-mix-store-MPLEKZJB/
,Hermes,Q843887,Kanagawa,JP,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,35.465586,,,139.625026,Hermès,hermes-3937bd,,+81 45-465-2111,220-8510,MPWOUK9G,,,,,https://www.hermes.com/uk/en/find-store/japan/kanagawa/hermes-yokohama-sogo-MPWOUK9G/
,Hermes,Q843887,Warsaw ,PL,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,52.242068,,,21.015207,Hermès,hermes-3937bd,,,00-071,MXZC9SI6,,,,,https://www.hermes.com/uk/en/find-store/poland/warsaw/hermes-warsaw-MXZC9SI6/
,Hermes,Q843887,Cannes,FR,cannes@hermes.com,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,43.55071,,,7.021245,Hermès,hermes-3937bd,,+33 4 93 39 08 90,06400 ,ND5ADTV2,,,,,https://www.hermes.com/uk/en/find-store/france/cannes/hermes-cannes-ND5ADTV2/
,Hermes,Q843887,Dallas  ,US,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,32.835214,,,-96.806369,Hermès,hermes-3937bd,,+1 214-528-0197,75205,NIHFTIOX,,,,,https://www.hermes.com/uk/en/find-store/united-states/dallas/hermes-dallas-NIHFTIOX/
,Hermes,Q843887,Honolulu,US,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,21.333833,,,-157.923832,Hermès,hermes-3937bd,,+1 808-837-3236,96819 ,NK7AE9ES,,,,,https://www.hermes.com/uk/en/find-store/united-states/honolulu/hermes-honolulu-daniel-k.inouye-international-airport-NK7AE9ES/
,Hermes,Q843887,Chiba,JP,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,35.774134,,,140.389077,Hermès,hermes-3937bd,,+81 476-34-8051,282-0004,NMEMEIEN,,,,,https://www.hermes.com/uk/en/find-store/japan/chiba/hermes-tokyo-narita-international-airport-t2-NMEMEIEN/
,Hermes,Q843887,Osaka,JP,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,34.702819,,,135.498532,Hermès,hermes-3937bd,,+81 6-6361-1381,530-8350,NMTGRWGW,,,,,https://www.hermes.com/uk/en/find-store/japan/osaka/hankyu-umeda-hermes-in-colors-NMTGRWGW/
,Hermes,Q843887,Osaka,JP,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,34.673273,,,135.500948,Hermès,hermes-3937bd,,+81 6-6271-1231,542-8501,NN92JRJS,,,,,https://www.hermes.com/uk/en/find-store/japan/osaka/hermes-shinsaibashi-daimaru-NN92JRJS/
,Hermes,Q843887,New Delhi,IN,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,28.585058,,,77.190973,Hermès,hermes-3937bd,,+91 11 2688 5501,110021,NO6T92MK,,,,,https://www.hermes.com/uk/en/find-store/india/new-delhi/hermes-new-delhi-the-chanakya-NO6T92MK/
,Hermes,Q843887,Atlanta,US,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,33.838425,,,-84.379126,Hermès,hermes-3937bd,,+1 404-233-1011,30305,NR6ZWXVZ,,,,,https://www.hermes.com/uk/en/find-store/united-states/atlanta/hermes-atlanta-NR6ZWXVZ/
,Hermes,Q843887,Bangkok,TH,magasin.iconsiam@hermes.com ,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,13.726503,,,100.510091,Hermès,hermes-3937bd,,+66 (0) 2288 0787-8,10600,NV0KLWT5,,,,,https://www.hermes.com/uk/en/find-store/thailand/bangkok/hermes-iconsiam-bangkok-NV0KLWT5/
,Hermes,Q843887,San Francisco,US,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,37.788077,,,-122.405372,Hermès,hermes-3937bd,,+1 415-391-7200,94108,NXYNXFXC,,,,,https://www.hermes.com/uk/en/find-store/united-states/san-francisco/hermes-san-francisco-NXYNXFXC/
,Hermes,Q843887,DALIAN,CN,service.china@hermes.com,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,38.923948,,,121.649779,Hermès,hermes-3937bd,,+86 411 3985 7800,"116001,",O0TLQ7AR,,,,,https://www.hermes.com/uk/en/find-store/china/dalian/dalian-time-square-store-O0TLQ7AR/
,Hermes,Q843887,Roissy-en-France,FR,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,49.004,,,2.5711,Hermès,hermes-3937bd,,+33 1 48 62 28 00,95700,O5W52NY9,,,,,https://www.hermes.com/uk/en/find-store/france/roissy-en-france/hermes-paris-roissy-cdg-airport-terminal-2-f2-O5W52NY9/
,Hermes,Q843887,Singapore,SG,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,1.359141,,,103.990746,Hermès,hermes-3937bd,,+65 6546 2557,819642,O6KU873V,,,,,https://www.hermes.com/uk/en/find-store/singapore/singapore/hermes-singapore-changi-airport-t1-O6KU873V/
,Hermes,Q843887,Buenos Aires,AR,mbuenosaires@sa.hermes.com,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,-34.587593,,,-58.389271,Hermès,hermes-3937bd,,+54 11 4804-1209,1901,O7FQHSXZ,,,,,https://www.hermes.com/uk/en/find-store/argentina/buenos-aires/hermes-buenos-aires-O7FQHSXZ/
,Hermes,Q843887,Kuala Lumpur,MY,magasin.thegardens@hermes.com,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,3.118263,,,101.675888,Hermès,hermes-3937bd,,+60 3-2284 0048,59200,OFA0SEMC,,,,,https://www.hermes.com/uk/en/find-store/malaysia/kuala-lumpur/hermes-kuala-lumpur-the-gardens-OFA0SEMC/
,Hermes,Q843887,Washington,US,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,38.900197,,,-77.025199,Hermès,hermes-3937bd,,+1 202-789-4341,20001,OI4OTPUO,,,,,https://www.hermes.com/uk/en/find-store/united-states/washington/hermes-washington-d.c.-OI4OTPUO/
,Hermes,Q843887,Malaysia,MY,magasin.pavilion@hermes.com,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,3.148543,,,101.715013,Hermès,hermes-3937bd,,+60 3-2142 0048,55100,OZ0VE3BE,,,,,https://www.hermes.com/uk/en/find-store/malaysia/malaysia/hermes-kuala-lumpur-pavilion-OZ0VE3BE/
,Hermes,Q843887,Osaka,JP,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,34.66402,,,135.501444,Hermès,hermes-3937bd,,+81 6-6631-1101,542-8510,P06I6PDE,,,,,https://www.hermes.com/uk/en/find-store/japan/osaka/hermes-osaka-takashimaya-P06I6PDE/
,Hermes,Q843887,Hounslow,GB,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,51.471803,,,-0.489046,Hermès,hermes-3937bd,,+44 20 8283 6084,TW6 2GA,P0D693YP,,,,,https://www.hermes.com/uk/en/find-store/great-britain/hounslow/hermes-london-heathrow-airport-terminal-5-P0D693YP/
,Hermes,Q843887, NANJING,CN,service.china@hermes.com,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,32.042032,,,118.784474,Hermès,hermes-3937bd,,+86 25 8476 4511,"210005,",P1TXW4SV,,,,,https://www.hermes.com/uk/en/find-store/china/nanjing/nanjing-deji-store-P1TXW4SV/
,Hermes,Q843887,Busan,KR,magasin.lbusan@hermes.com,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,35.15673,,,129.056266,Hermès,hermes-3937bd,,+82 51-810-3832,47285,P3IH8PP2,,,,,https://www.hermes.com/uk/en/find-store/south-korea/busan/hermes-lotte-busan-duty-free-store-P3IH8PP2/
,Hermes,Q843887,Boston,US,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,42.351776,,,-71.070304,Hermès,hermes-3937bd,,+1 617-482-8707,02116,P75RZDFM,,,,,https://www.hermes.com/uk/en/find-store/united-states/boston/hermes-boston-P75RZDFM/
,Hermes,Q843887,Düsseldorf,DE,magasin.dusseldorf@hermes.com,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,51.223963,,,6.778319,Hermès,hermes-3937bd,,+49 211 864380,40212,P7O474F9,,,,,https://www.hermes.com/uk/en/find-store/germany/duesseldorf/hermes-duesseldorf-P7O474F9/
,Hermes,Q843887,Bordeaux,FR,bordeaux@hermes.com,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,44.841797,,,-0.579762,Hermès,hermes-3937bd,,+33 5 56 52 22 07,33000 ,P7R8JGCJ,,,,,https://www.hermes.com/uk/en/find-store/france/bordeaux/hermes-bordeaux-P7R8JGCJ/
,Hermes,Q843887,Abu Dhabi,dh,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,24.432972,,,54.651138,Hermès,hermes-3937bd,,+971 2 575 9556,,PDZ3QTVJ,,,,,https://www.hermes.com/uk/en/find-store/united-arab-emirates/abu-dhabi/hermes-abu-dhabi-international-airport-terminal-3-PDZ3QTVJ/
,Hermes,Q843887,ZHENGZHOU,CN,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,34.758329,,,113.666952,Hermès,hermes-3937bd,,+86 371 6015 8678,"450000,",PEDUUKHK,,,,,https://www.hermes.com/uk/en/find-store/china/zhengzhou/zhengzhou-david-plaza-store-PEDUUKHK/
,Hermes,Q843887,Dubai,dh,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,25.245644,,,55.360308,Hermès,hermes-3937bd,,+971 4 505 3448,,PGXICELF,,,,,https://www.hermes.com/uk/en/find-store/united-arab-emirates/dubai/hermes-dubai-international-airport-t3-a-PGXICELF/
,Hermes,Q843887,Melbourne,AU,melbourne@hermes.com,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,-37.814336,,,144.971364,Hermès,hermes-3937bd,,+61 3 9654 5571,VIC 3000,PIG7S8W2,,,,,https://www.hermes.com/uk/en/find-store/australia/melbourne/hermes-melbourne-PIG7S8W2/
,Hermes,Q843887,Beijing,CN,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,40.079857,,,116.603112,Hermès,hermes-3937bd,,+86 10 8169 9680,102604,PLMNPESP,,,,,https://www.hermes.com/uk/en/find-store/china/beijing/hermes-beijing-daxing-international-airport-PLMNPESP/
,Hermes,Q843887,México,MX,magasin.artz@sa.hermes.com,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,19.304336,,,-99.190282,Hermès,hermes-3937bd,,+52 55 5206 8114,01900,PMZOTNYZ,,,,,https://www.hermes.com/uk/en/find-store/mexico/mexico/hermes-mexico-artz-pedregal-PMZOTNYZ/
,Hermes,Q843887,Dubai,dh,hermes_service@almana.com,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,25.198635,,,55.274657,Hermès,hermes-3937bd,,+971 4 818 1222,,PNZMI5TG,,,,,https://www.hermes.com/uk/en/find-store/united-arab-emirates/dubai/hermes-the-dubai-mall-PNZMI5TG/
,Hermes,Q843887,Paris,FR,magasin.paris_rue_sevre@hermes.com,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,48.851566,,,2.327877,Hermès,hermes-3937bd,,+33 1 42 22 80 83,75006,Q24ZI3HV,,,,,https://www.hermes.com/uk/en/find-store/france/paris/hermes-paris-sevres-Q24ZI3HV/
,Hermes,Q843887,San Pedro,MX,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,25.661516,,,-100.400597,Hermès,hermes-3937bd,,+52 81 8356 8301,66220,Q3CDM64Y,,,,,https://www.hermes.com/uk/en/find-store/mexico/san-pedro/hermes-monterrey-Q3CDM64Y/
,Hermes,Q843887,Greenwich,US,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,41.025606,,,-73.625442,Hermès,hermes-3937bd,,+1 203-622-3007,06830,Q6XPBFLR,,,,,https://www.hermes.com/uk/en/find-store/united-states/greenwich/hermes-greenwich-Q6XPBFLR/
,Hermes,Q843887,Incheon,KR,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,37.460191,,,126.440696,Hermès,hermes-3937bd,,+82 32-743-4524,22382,QSA31RDX,,,,,https://www.hermes.com/uk/en/find-store/south-korea/incheon/hermes-incheon-international-airport-t1-east-wing-QSA31RDX/
,Hermes,Q843887,Saitama,JP,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,35.85899,,,139.656136,Hermès,hermes-3937bd,,+81 48-834-1111,330-0063,R13WZ4XB,,,,,https://www.hermes.com/uk/en/find-store/japan/saitama/hermes-saitama-urawa-isetan-R13WZ4XB/
,Hermes,Q843887,Monte Carlo,FR,monte.carlo@hermes.com,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,43.73819,,,7.427583,Hermès,hermes-3937bd,,+377 93 50 64 89,98000,R15CZ19W,,,,,https://www.hermes.com/uk/en/find-store/france/monte-carlo/hermes-monte-carlo-R15CZ19W/
,Hermes,Q843887,Athens,GR,store.athens@hermes.com,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,37.976607,,,23.7344,Hermès,hermes-3937bd,,+30 21 0323 3715,10564,R4TS0W87,,,,,https://www.hermes.com/uk/en/find-store/greece/athens/hermes-athens-R4TS0W87/
,Hermes,Q843887,NINGBO,CN,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,29.86621,,,121.61658,Hermès,hermes-3937bd,,+86 574 8185 9180,"315100,",RASPXJEL,,,,,https://www.hermes.com/uk/en/find-store/china/ningbo/ningbo-hankyu-store-RASPXJEL/
,Hermes,Q843887,Lantau Island,HK,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,22.266498,,,113.941751,Hermès,hermes-3937bd,,+852 2776 7717,,RFDJX6W6,,,,,https://www.hermes.com/uk/en/find-store/hong-kong/lantau-island/hermes-hong-kong-international-airport-RFDJX6W6/
,Hermes,Q843887,East Rutherford,US,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,40.80945,,,-74.066927,Hermès,hermes-3937bd,,+1 201-487-1111,07073,RFZ00XI3,,,,,https://www.hermes.com/uk/en/find-store/united-states/east-rutherford/hermes-american-dream-RFZ00XI3/
,Hermes,Q843887,Taipei,"Taiwan, China",taipei.sogofuxing@hermes.com,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,25.040893,,,121.543242,Hermès,hermes-3937bd,,+886 2 8772 0160,106,ROR7QDDX,,,,,https://www.hermes.com/uk/en/find-store/taiwan-china/taipei/hermes-taipei-sogo-fuxing-ROR7QDDX/
,Hermes,Q843887,Sydney NSW 2000,AU,sydney@hermes.com,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,-33.869047,,,151.209798,Hermès,hermes-3937bd,,+61 2 9287 3200,2000,RPS6HX75,,,,,https://www.hermes.com/uk/en/find-store/australia/sydney-nsw-2000/hermes-sydney-RPS6HX75/
,Hermes,Q843887,Paris,FR,magasin.georgev@hermes.com,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,48.870412,,,2.301248,Hermès,hermes-3937bd,,+33 1 47 20 48 51,75008,RQMWUFBC,,,,,https://www.hermes.com/uk/en/find-store/france/paris/hermes-paris-george-v-RQMWUFBC/
,Hermes,Q843887,Seoul,KR,magasin.shilla@hermes.com,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,37.557605,,,127.007838,Hermès,hermes-3937bd,,+82 2-2232-6567,04605,RQUAU66H,,,,,https://www.hermes.com/uk/en/find-store/south-korea/seoul/hermes-shilla-hotel-RQUAU66H/
,Hermes,Q843887,Osaka,JP,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,34.434286,,,135.243714,Hermès,hermes-3937bd,,+81 72-456-6593,549-0001,RUA7DLG0,,,,,https://www.hermes.com/uk/en/find-store/japan/osaka/hermes-osaka-kansai-international-airport-south-wing-RUA7DLG0/
,Hermes,Q843887,Courchevel,FR,hermes.courchevel@gmail.com,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,45.415076,,,6.633576,Hermès,hermes-3937bd,,+33 4 79 01 18 50,73120 ,S19L2Z50,,,,,https://www.hermes.com/uk/en/find-store/france/courchevel/hermes-courchevel-S19L2Z50/
,Hermes,Q843887,Bangkok,TH,magasin.centralembassy@hermes.com,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,13.7439,,,100.546636,Hermès,hermes-3937bd,,+66 (0) 2160 5890-1,10330,S1OPVBS6,,,,,https://www.hermes.com/uk/en/find-store/thailand/bangkok/hermes-central-embassy-bangkok-S1OPVBS6/
,Hermes,Q843887,Istanbul,TR,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,41.259899,,,28.742733,Hermès,hermes-3937bd,,+90 850 222 5288,34283,S3M81V00,,,,,https://www.hermes.com/uk/en/find-store/turkey/istanbul/hermes-istanbul-airport-S3M81V00/
,Hermes,Q843887,Jeju,KR,magasin.sjeju@hermes.com,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,33.499621,,,126.531188,Hermès,hermes-3937bd,,+82 64-742-8557,63131,S79QM269,,,,,https://www.hermes.com/uk/en/find-store/south-korea/jeju/hermes-jeju-shilla-hotel-duty-free-store-S79QM269/
,Hermes,Q843887,Cotai,MO,macau.fourseason@hermes.com,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,22.146104,,,113.562562,Hermès,hermes-3937bd,,+853 2899 8832,,SE5EZTMV,,,,,https://www.hermes.com/uk/en/find-store/macau/cotai/hermes-four-seasons-macau-SE5EZTMV/
,Hermes,Q843887,New York,US,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,40.796208,,,-73.673059,Hermès,hermes-3937bd,,+1 516-869-6660,11030,SE9DHHFT,,,,,https://www.hermes.com/uk/en/find-store/united-states/new-york/hermes-manhasset-SE9DHHFT/
,Hermes,Q843887,Palermo,IT,palermo@hermes.it,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,38.128361,,,13.353456,Hermès,hermes-3937bd,,+39 091 609 0307,90139,SG0F0S0W,,,,,https://www.hermes.com/uk/en/find-store/italy/palermo/hermes-palermo-SG0F0S0W/
,Hermes,Q843887,Palo Alto,US,,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,37.443156,,,-122.171529,Hermès,hermes-3937bd,,+1 650-321-2466,94304,SGVC19J0,,,,,https://www.hermes.com/uk/en/find-store/united-states/palo-alto/hermes-palo-alto-SGVC19J0/
,Hermes,Q843887,Madrid,ES,madrid.canalejas@hermes.com,"{'@spider': 'hermes', 'shop': 'clothes'}",,,,40.417309,,,-3.700146,Hermès,hermes-3937bd,,+34 917 87 26 00,28014,SIQ4A5JM,,,,,https://www.hermes.com/uk/en/find-store/spain/madrid/hermes-canalejas-SIQ4A5JM/
